Date,Close,High,Low,Open,Volume,SMA_10,SMA_50,Signal
2024-11-20,586.7542114257812,587.0423500011664,580.9214521437177,586.6349774878298,50032600,589.7053344726562,574.1157727050781,1
2024-11-21,589.904052734375,591.344866826489,583.7235382544677,589.6358067130162,46750300,589.5125610351563,574.8369616699218,1
2024-11-22,591.7323608398438,592.3683155218499,589.3873461789195,589.8940600229174,38226400,589.2462585449218,575.5368640136719,1
2024-11-25,593.7395629882812,597.0483952740943,591.4243264966409,595.7169296044814,42441400,589.1240356445312,576.2604650878907,1
2024-11-26,596.8397827148438,597.5154618364036,594.2761320418831,595.0014818573266,45621300,589.4966552734375,577.0415161132812,1
2024-11-27,595.0313110351562,597.0384558306165,593.4911556618155,596.6509759062111,34000200,589.6596130371094,577.819482421875,1
2024-11-29,598.7276611328125,599.5225741357542,595.5777872765691,595.8559795360102,30177400,590.5737731933593,578.4815747070312,1
2024-12-02,599.8008422851562,600.486467655311,598.6481668508209,599.1449950712815,31746000,592.3504272460938,579.1846850585938,1
2024-12-03,600.0791015625,600.3275157004707,598.5191141462687,599.5624413961492,26906600,593.9164306640625,579.8651416015625,1
2024-12-04,603.8052368164062,604.0536509227738,601.1124667180848,601.7881458096479,42787600,595.6414123535156,580.5877270507813,1
2024-12-05,602.8116455078125,604.6201076752798,602.4539437115175,603.8053020406198,28762200,597.2471557617188,581.3154809570312,1
2024-12-06,603.954345703125,605.2063625778626,603.1693789132718,603.5866976555247,31241500,598.6521850585938,582.0211755371093,1
2024-12-09,600.84423828125,604.0040588477694,600.2480686075606,603.8351542148879,34742700,599.5633728027344,582.6811633300781,1
2024-12-10,598.9761352539062,601.9571047996105,598.3104023701336,601.5298397758172,37234500,600.0870300292969,583.2582788085938,1
2024-12-11,603.6065673828125,604.5703850257809,601.6589789125985,601.9372318289047,28677700,600.7637084960937,584.0301501464844,1
2024-12-12,600.4964599609375,603.3084642377864,600.4964599609375,602.7321871244142,31543800,601.3102233886718,584.7350512695313,1
2024-12-13,600.377197265625,603.2786571751108,598.9860539491438,602.5533073597338,35904700,601.4751770019532,585.4582348632813,1
2024-12-16,602.9407958984375,603.9245667615821,601.370862320769,602.1558291096032,43695200,601.7891723632813,586.1301440429687,1
2024-12-17,600.4566650390625,601.3310876116105,599.0655823267214,600.3573236481737,55773500,601.8269287109375,586.8553149414063,1
2024-12-18,582.5609741210938,602.5632240884986,582.1734335224694,600.1486460207312,108248700,599.7025024414063,587.1158532714844,1
2024-12-19,582.382080078125,589.238334536819,582.1336659404619,587.6087232382334,85919500,597.6595458984375,587.293916015625,1
2024-12-20,589.3770751953125,593.963254751842,579.1677354036608,580.0252023798975,125716700,596.2018188476562,587.6319506835938,1
2024-12-23,592.9064331054688,593.5145890145251,585.8974879778806,589.1178420766572,57635800,595.4080383300782,587.9720104980469,1
2024-12-24,599.49658203125,599.5365010094702,593.6840502010506,594.2723074608894,33160100,595.4600830078125,588.3496752929688,1
2024-12-26,599.5364990234375,600.673033709029,596.286266618511,597.7019907423149,41219100,595.053076171875,588.8183618164062,1
2024-12-27,593.2254638671875,595.9871755936747,588.9882104091681,595.7478442826339,64969300,594.3259765625,589.1107470703125,1
2024-12-30,586.455810546875,589.9652730101648,582.6572397439561,586.1268440800185,56578800,592.933837890625,589.2667468261719,1
2024-12-31,584.322265625,588.8685869923663,582.6672101639617,588.1407350043717,57052700,591.0719848632813,589.3355590820313,1
2025-01-02,582.8865966796875,589.3571225168115,578.7589985198474,587.6223507588766,50204000,589.3149780273437,589.394736328125,-1
2025-01-03,590.1746215820312,590.8226355752365,584.6711578252952,585.7678951902626,37888500,590.0763427734375,589.6058349609375,1
2025-01-06,593.5744018554688,597.9014122494413,591.8196706515002,594.4817066914783,47679400,591.1955749511719,589.9908532714844,1
2025-01-07,586.8646240234375,595.9572670439192,585.0201967640594,595.6282397198856,60393100,590.9443298339844,590.2168334960937,1
2025-01-08,587.7219848632812,588.8087424972755,583.4448733889237,586.9343761474076,47304700,590.4258850097656,590.463935546875,-1
2025-01-10,578.7489624023438,584.1926084677874,576.8147784906305,584.1228111122192,73105000,588.351123046875,590.4960046386718,-1
2025-01-13,579.6463012695312,580.0052069477971,573.6243775799428,574.0431617233518,47910100,586.3621032714843,590.5273388671875,-1
2025-01-14,580.4439086914062,583.2454785560273,576.6153987751911,582.6073834279746,48420600,585.0839477539063,590.6096032714844,-1
2025-01-15,591.002197265625,592.1586914849061,587.4329171587094,588.5595329953718,56900200,585.5385864257812,591.1289904785157,-1
2025-01-16,589.8656005859375,592.5674339582336,589.1577080719753,592.3879811065466,43319700,586.092919921875,591.5779504394532,-1
2025-01-17,595.7877807617188,597.562410619056,593.8236574580369,595.1696451072651,58070600,587.3830383300781,592.1697985839844,-1
2025-01-21,601.2413330078125,601.2513127523598,596.8744645431257,598.8684661853716,42532900,588.4897094726563,592.7337902832031,-1
2025-01-22,604.6211547851562,605.9970207281947,603.5443769053658,604.1026949074611,48196000,589.594384765625,593.0803991699219,-1
2025-01-23,607.9212646484375,607.9212646484375,603.7039705508554,603.9830991440912,41152100,591.700048828125,593.4021887207032,-1
2025-01-24,606.1465454101562,608.9481760680518,604.980071516125,607.981053651763,34604700,593.5425048828125,593.6372119140625,-1
2025-01-27,597.5723876953125,597.8914352658803,592.8565932019453,593.0260663058995,70361100,595.4248474121093,593.689423828125,1
2025-01-28,602.7069702148438,603.5543965921443,595.4587545999498,598.818642579001,44433300,597.7309143066407,593.8812915039063,1
2025-01-29,600.0050659179688,602.3181151413867,597.4228069982945,601.9093107246936,37177400,599.6870300292969,594.0133581542968,1
2025-01-30,603.225341796875,604.7806606099443,598.9182910409676,602.1486247469728,39281300,600.9093444824218,594.2861437988281,1
2025-01-31,600.0150146484375,608.1306155740967,599.2473045778189,605.6779717570167,66671500,601.9242858886719,594.6457580566406,1
2025-02-03,595.9771728515625,598.4895734255874,588.7189779992506,590.8924323868896,65857200,601.9432250976563,594.8769201660157,1
2025-02-04,599.9751586914062,600.4935577176606,595.4886551807033,596.0369934393696,33457800,601.8166076660157,595.1453149414062,1
2025-02-05,602.4077758789062,602.5573503352053,596.784737785208,598.8385569367734,30653100,601.5952697753906,595.4583862304687,1
2025-02-06,604.5015258789062,604.6311408496849,600.8225905322549,604.172498579845,35771500,601.2532958984375,595.7503356933594,1
2025-02-07,598.9682006835938,606.3061120968874,598.2503284518037,605.0698408193554,50788500,600.5354614257812,595.8950524902343,1
2025-02-10,603.035888671875,603.683963510289,600.9322316611732,602.2184015940107,26048700,601.0818115234375,596.0809790039062,1
2025-02-11,603.4945678710938,604.0429061552635,600.6232006225274,600.7428358535425,30056700,601.1605712890625,596.2140747070313,1
2025-02-12,601.5504150390625,602.7368484783108,596.714985283226,597.4029183001364,45076100,601.3151062011718,596.3444567871094,1
2025-02-13,607.9013061523438,608.1106982366895,601.3909222732692,602.6670517126223,40921300,601.7827026367188,596.5279296875,1
2025-02-14,607.8713989257812,609.1575080488998,607.2432835546514,608.1106693810499,26910400,602.5683410644531,596.6893408203125,1
2025-02-18,609.656005859375,609.656005859375,606.5553479941693,609.0478499794664,26749000,603.9362243652344,596.88087890625,1
2025-02-19,611.0916748046875,611.3907628653418,607.731787077126,608.2502469503253,31011100,605.0478759765625,597.0266076660156,1
2025-02-20,608.5493774414062,609.845466362675,605.1994692243143,609.705871640604,36554000,605.6620361328125,597.1413623046875,1
2025-02-21,598.1406860351562,608.4696001270332,597.6720639975363,608.3300054050101,76519800,605.0259521484375,597.0250891113282,1
2025-02-24,595.4188842773438,601.2214363779027,594.7010120406462,600.2144558088706,50737200,604.6710205078125,596.91658203125,1
2025-02-25,592.457763671875,596.0968410433766,587.7918070882386,595.3590701652774,58266500,603.6132080078125,596.7862145996094,1
2025-02-26,592.7568359375,597.7817589335975,590.0848810857798,594.1426816591761,43321600,602.5394348144531,596.5692199707031,1
2025-02-27,583.2952880859375,596.226419710782,582.8965242893548,595.0598849968359,74196700,600.7139221191406,596.2251965332031,1
2025-02-28,592.39794921875,592.9363077632394,580.6931691446642,583.8038068836951,88744100,599.1635864257812,596.0656115722657,1
2025-03-03,582.0191650390625,595.5484729311629,578.1607768871335,594.3919179487391,74249200,596.5783630371094,595.6471789550782,1
2025-03-04,575.1298828125,583.63432908105,570.533723601707,577.9713716824587,109648200,593.1257507324219,595.1406433105469,-1
2025-03-05,581.311279296875,583.1258280404028,571.3612308662864,574.9603891205771,71230500,590.1477111816406,595.1156494140625,-1
2025-03-06,570.9923706054688,578.4299578955523,568.4101116656967,573.7540215413394,80094900,586.3920104980468,594.8878552246093,-1
2025-03-07,574.1926879882812,575.6583108183255,563.9335715863721,569.187785314308,81158800,583.9972106933594,594.5841674804688,-1
2025-03-10,558.8987426757812,567.8318311729231,553.9237182672504,565.8877282348667,99326600,580.3451965332031,593.904013671875,-1
2025-03-11,554.252685546875,562.3284287982106,550.3644188129149,557.7222898220398,88102100,576.5246887207031,592.9991357421875,-1
2025-03-12,557.19384765625,561.4211214289652,552.0293906715008,560.483938216931,69588200,572.9683898925781,592.1522827148438,-1
2025-03-13,549.7661743164062,557.4331130450024,548.0314026284964,556.8149774056806,74079400,569.615478515625,591.2830969238281,-1
2025-03-14,561.1220092773438,562.1389695505442,549.835953090791,554.442091848548,62660300,566.4878845214844,590.7764208984376,-1
2025-03-17,565.4490356445312,568.0013552926785,560.6633830586674,561.1020658506349,49008700,564.8308715820312,590.3989562988281,-1
2025-03-18,559.33740234375,563.3254055013634,557.3832588897637,563.1060336846033,66041400,563.2516235351562,589.9279724121094,-1
2025-03-19,565.4290771484375,569.2376275644565,559.9455726652652,561.141985813832,66556000,561.6634033203125,589.4330615234375,-1
2025-03-20,563.7940063476562,568.8587877529125,560.9126592589647,561.6405112658884,62958200,560.9435668945313,588.8374536132812,-1
2025-03-21,563.97998046875,564.8900146484375,558.030029296875,559.280029296875,83763000,559.9222961425781,588.3797607421875,-1
2025-03-24,574.0800170898438,575.1500244140625,570.2000122070312,570.7999877929688,58766800,561.4404235839844,588.1069213867188,-1
2025-03-25,575.4600219726562,576.4099731445312,573.6900024414062,575.2999877929688,38355700,563.5611572265625,588.041142578125,-1
2025-03-26,568.5900268554688,576.3300170898438,567.1900024414062,575.1900024414062,51848300,564.7007751464844,587.8200170898438,-1
2025-03-27,567.0800170898438,570.9000244140625,564.9400024414062,567.1799926757812,42164200,566.4321594238281,587.5527392578125,-1
2025-03-28,555.6599731445312,566.27001953125,555.0700073242188,565.530029296875,71662700,565.8859558105469,586.8458947753907,-1
2025-03-31,559.3900146484375,560.7100219726562,546.8699951171875,549.8300170898438,95328200,565.2800537109375,586.2363830566406,-1
2025-04-01,560.969970703125,562.9400024414062,553.6799926757812,557.4500122070312,54609600,565.443310546875,585.5400268554688,-1
2025-04-02,564.52001953125,567.4199829101562,554.8099975585938,555.0499877929688,76014500,565.3524047851563,584.8056005859376,-1
2025-04-03,536.7000122070312,547.969970703125,536.7000122070312,545.1099853515625,125986000,562.6430053710938,583.447177734375,-1
2025-04-04,505.2799987792969,525.8699951171875,505.05999755859375,523.6699829101562,217965100,556.7730072021484,581.3943524169922,-1
2025-04-07,504.3800048828125,523.1699829101562,481.7999877929688,489.1900024414063,256611400,549.8030059814453,579.3590216064454,-1
2025-04-08,496.4800109863281,524.97998046875,489.1600036621094,521.8599853515625,165816600,541.9050048828125,577.3371740722656,-1
2025-04-09,548.6199951171875,548.6199951171875,493.0499877929688,493.4400024414063,241867300,539.9080017089843,576.2554345703124,-1
2025-04-10,524.5800170898438,533.5,509.3200073242188,532.1699829101562,162331200,535.6580017089843,574.74693359375,-1
2025-04-11,533.9400024414062,536.4299926757812,520.0700073242188,523.010009765625,97866300,533.4860046386718,573.3612268066406,-1
2025-04-14,539.1199951171875,544.280029296875,533.8599853515625,544.0499877929688,68034000,531.4590026855469,572.1433264160156,-1
2025-04-15,537.6099853515625,543.22998046875,536.8099975585938,539.6699829101562,56892900,529.1230041503907,570.9759826660156,-1
2025-04-16,525.6599731445312,537.8900146484375,520.2899780273438,531.6799926757812,83484800,525.2369995117188,569.4896789550781,-1
2025-04-17,526.4099731445312,531.1699829101562,523.9099731445312,527.6400146484375,79741000,524.2079956054688,567.9697229003906,-1
2025-04-21,513.8800048828125,521.7000122070312,508.4599914550781,521.1599731445312,69368100,525.0679962158204,566.1572924804688,-1
2025-04-22,527.25,529.2999877929688,519.1900024414062,520.1400146484375,75948100,527.3549957275391,564.7229284667969,-1
2025-04-23,535.4199829101562,545.4299926757812,533.8800048828125,540.4299926757812,90590700,531.2489929199219,563.3706103515625,-1
2025-04-24,546.6900024414062,547.4299926757812,535.4500122070312,536.719970703125,64150400,531.0559936523438,562.2345190429687,-1
2025-04-25,550.6400146484375,551.0499877929688,543.6900024414062,546.6500244140625,61119600,533.6619934082031,561.2163110351562,-1
2025-04-28,550.8499755859375,553.5499877929688,545.02001953125,551.3900146484375,47613800,535.3529907226563,560.0752844238282,-1
2025-04-29,554.3200073242188,555.4500122070312,548.5499877929688,548.9099731445312,47775100,536.8729919433594,559.0042565917969,-1
2025-04-30,554.5399780273438,556.52001953125,541.52001953125,547.5700073242188,93101500,538.5659912109375,557.9019360351563,-1
2025-05-01,558.469970703125,564.0700073242188,557.8599853515625,560.3699951171875,63186100,541.8469909667969,556.849501953125,-1
2025-05-02,566.760009765625,568.3800048828125,562.3800048828125,564.72998046875,60717300,545.8819946289062,556.0137145996093,-1
2025-05-05,563.510009765625,566.6500244140625,561.7000122070312,562.5700073242188,38659200,550.8449951171875,555.3211010742187,-1
2025-05-06,558.7999877929688,563.3499755859375,556.9600219726562,557.9299926757812,48264700,553.9999938964844,554.5887231445313,-1
2025-05-07,561.1500244140625,563.8200073242188,556.0399780273438,560.1500244140625,55588000,556.572998046875,553.962568359375,1
2025-05-08,565.0599975585938,570.3099975585938,561.7000122070312,565.239990234375,65130800,558.4099975585938,553.4086315917968,1
2025-05-09,564.3400268554688,567.5,562.760009765625,566.47998046875,37603400,559.7799987792969,553.0295263671875,1
2025-05-12,582.989990234375,583.0,577.0399780273438,581.469970703125,78993600,562.9940002441406,552.8413671875,1
2025-05-13,586.8400268554688,589.0800170898438,582.8400268554688,583.4099731445312,67947200,566.2460021972656,552.9377844238281,1
2025-05-14,587.5900268554688,588.97998046875,585.5399780273438,587.8099975585938,66283500,569.5510070800781,553.1869873046875,1
2025-05-15,590.4600219726562,590.969970703125,585.0999755859375,585.5599975585938,71268100,572.7500122070312,553.3699621582032,1
2025-05-16,594.2000122070312,594.5,589.280029296875,591.25,76052100,575.4940124511719,553.8341149902344,1
2025-05-19,594.8499755859375,595.5399780273438,588.0999755859375,588.0999755859375,68019400,578.6280090332032,554.2472607421874,1
